RTS_ID	TargetName	ProbeID	Negative
RTS0021649	RPL6	36292	FALSE
RTS0021650	RPL7	36293	FALSE
RTS0021651	RPL7A	36294	FALSE
RTS0021653	RPL12	36295	FALSE
RTS0021655	RPL23	7009	FALSE
RTS0021656	RPL18A	36296	FALSE
RTS0021657	RPL19	36297	FALSE
RTS0021658	RPL21	36298	FALSE
RTS0021661	RPL17	36299	FALSE
RTS0021662	RPL24	36300	FALSE
RTS0021663	RPL26	36301	FALSE
RTS0021664	RPL27	36302	FALSE
RTS0021665	RPL30	36303	FALSE
RTS0021667	RPL28	36304	FALSE
RTS0021668	RPL29	36305	FALSE
RTS0021671	RPL34	36306	FALSE
RTS0021672	RPL35A	36307	FALSE
RTS0021673	RPL37	36308	FALSE
RTS0021674	RPL37A	36309	FALSE
RTS0021675	RPL39	36310	FALSE
RTS0021676	RPL36AL	36311	FALSE
RTS0021677	SLC2A9	36312	FALSE
RTS0021678	PRSS58	36313	FALSE
RTS0021679	SPINK14	36314	FALSE
RTS0021680	REEP3	36315	FALSE
RTS0021681	ATP2B2	36316	FALSE
RTS0021682	FNDC9	36317	FALSE
RTS0021683	ATP2B3	36318	FALSE
RTS0021684	CLDN20	36319	FALSE
RTS0021685	CD44	36320	FALSE
RTS0021686	LMO3	36321	FALSE
RTS0021687	TSR3	36322	FALSE
RTS0021689	NCCRP1	36323	FALSE
RTS0021690	ZNF429	36324	FALSE
RTS0021692	STX16	36325	FALSE
RTS0021694	C16orf87	36326	FALSE
RTS0021696	KRTAP5-5	36327	FALSE
RTS0021697	UBE2W	36328	FALSE
RTS0021698	NDUFV3	36329	FALSE
RTS0021700	RORC	36330	FALSE
RTS0021701	TM6SF2	36331	FALSE
RTS0021702	GRB10	36332	FALSE
RTS0021703	GALK2	36333	FALSE
RTS0021704	GDF6	36334	FALSE
RTS0021705	GGA1	36335	FALSE
RTS0021706	TIMM50	36336	FALSE
RTS0021707	PDE9A	36337	FALSE
RTS0021708	ALKBH2	36338	FALSE
RTS0021709	OR9A4	36339	FALSE
RTS0021710	OR2Y1	36340	FALSE
RTS0021711	OR9A2	36341	FALSE
RTS0021712	OR2A14	36342	FALSE
RTS0021713	ETFRF1	36343	FALSE
RTS0021714	ZNF425	36344	FALSE
RTS0021716	TMEM211	36345	FALSE
RTS0021717	SPOPL	36346	FALSE
RTS0021718	CYP27C1	36347	FALSE
RTS0021719	ANO7	36348	FALSE
RTS0021720	OR6V1	36349	FALSE
RTS0021721	ZNF470	36350	FALSE
RTS0021722	ARHGEF37	36351	FALSE
RTS0021723	SPATA31D1	36352	FALSE
RTS0021724	MAP3K15	36353	FALSE
RTS0021725	RNASE9	36354	FALSE
RTS0021726	OR4F15	36355	FALSE
RTS0021727	LCN9	36356	FALSE
RTS0021728	MED11	36357	FALSE
RTS0021729	IL17REL	36358	FALSE
RTS0021730	C4orf3	36359	FALSE
RTS0021731	FAM166A	36360	FALSE
RTS0021732	DDI1	36361	FALSE
RTS0021733	LCN10	36362	FALSE
RTS0021734	CDY2B	36363	FALSE
RTS0021735	CC2D2B	36364	FALSE
RTS0021736	ATP1A4	36365	FALSE
RTS0021738	ATP1B1	36366	FALSE
RTS0021739	RAET1G	36367	FALSE
RTS0021740	TOMM5	36368	FALSE
RTS0021741	DENND6B	36369	FALSE
RTS0021742	C8orf82	36370	FALSE
RTS0021743	OR2T27	36371	FALSE
RTS0021744	OR2T35	36372	FALSE
RTS0021745	STX19	36373	FALSE
RTS0021746	PIM3	36374	FALSE
RTS0021747	ARMH4	36375	FALSE
RTS0021748	TPD52L3	36376	FALSE
RTS0021749	VCX3B	36377	FALSE
RTS0021750	TTC3	36378	FALSE
RTS0021752	OR52N1	36379	FALSE
RTS0021753	OR2G3	36380	FALSE
RTS0021754	OR2G2	36381	FALSE
RTS0021755	OR52J3	36382	FALSE
RTS0021756	OR56A1	36383	FALSE
RTS0021757	OR14C36	36384	FALSE
RTS0021758	OR13C4	36385	FALSE
RTS0021759	OR4C15	36386	FALSE
RTS0021760	OR5AS1	36387	FALSE
RTS0021761	OR52N5	36388	FALSE
RTS0021762	OR5C1	36389	FALSE
RTS0021763	PPARA	36390	FALSE
RTS0021764	LHX8	36391	FALSE
RTS0021765	AFAP1L2	36392	FALSE
RTS0021766	ATP5F1A	36393	FALSE
RTS0021767	C9orf47	36394	FALSE
RTS0021768	OR5D18	36395	FALSE
RTS0021769	OR10G9	36396	FALSE
RTS0021770	OR5A2	36397	FALSE
RTS0021771	OR4C13	36398	FALSE
RTS0021772	OR13C9	36399	FALSE
RTS0021773	OR2W3	36400	FALSE
RTS0021774	OR7G3	36401	FALSE
RTS0021775	OR11L1	36402	FALSE
RTS0021776	OR5W2	36403	FALSE
RTS0021777	OR13C3	36404	FALSE
RTS0021778	OR2L8	36405	FALSE
RTS0021779	OR2T11	36406	FALSE
RTS0021780	OR4D5	36407	FALSE
RTS0021781	OR14A16	36408	FALSE
RTS0021782	OR5D13	36409	FALSE
RTS0021783	OR6S1	36410	FALSE
RTS0021784	PLEKHA1	36411	FALSE
RTS0021785	PAMR1	36412	FALSE
RTS0021786	GPM6B	36413	FALSE
RTS0021787	EXOSC10	36414	FALSE
RTS0021788	RPLP0	36415	FALSE
RTS0021789	GMPR2	36416	FALSE
RTS0021791	HCFC1R1	36417	FALSE
RTS0021792	PFKL	36418	FALSE
RTS0021793	CLDN18	36419	FALSE
RTS0021794	ATP5MC1	36420	FALSE
RTS0021795	C4B	36421	FALSE
RTS0021796	ECHDC1	36422	FALSE
RTS0021797	ATP5MC2	36423	FALSE
RTS0021798	PHETA2	36424	FALSE
RTS0021799	DEFB108B	36425	FALSE
RTS0021800	ASTL	36426	FALSE
RTS0021801	AFTPH	36427	FALSE
RTS0021803	AWAT2	36428	FALSE
RTS0021804	SUMO4	36429	FALSE
RTS0021805	LCLAT1	36430	FALSE
RTS0021806	ATP5MC3	36431	FALSE
RTS0021807	ZFYVE27	36432	FALSE
RTS0021808	EPSTI1	36433	FALSE
RTS0021809	EXOSC3	36434	FALSE
RTS0021810	GATA3	36435	FALSE
RTS0021811	SFR1	36436	FALSE
RTS0021813	RAB11FIP1	36437	FALSE
RTS0021814	ZNF787	36438	FALSE
RTS0021815	INPP5J	36439	FALSE
RTS0021816	ANXA2	36440	FALSE
RTS0021817	BTBD7	36441	FALSE
RTS0021819	THOC5	36442	FALSE
RTS0021820	CBY1	36443	FALSE
RTS0021822	OR8G1	36444	FALSE
RTS0021823	OR8K1	36445	FALSE
RTS0021824	GPATCH8	36446	FALSE
RTS0021825	GPR139	36447	FALSE
RTS0021826	ERICH3	36448	FALSE
RTS0021827	PTRH1	36449	FALSE
RTS0021828	KCTD11	36450	FALSE
RTS0021829	IGFL2	36451	FALSE
RTS0021830	H2BW1	36452	FALSE
RTS0021831	OR8D1	36453	FALSE
RTS0021832	OR8D2	36454	FALSE
RTS0021833	ALKAL2	36455	FALSE
RTS0021834	IGFL4	36456	FALSE
RTS0021835	OR5AP2	36457	FALSE
RTS0021836	TWISTNB	36458	FALSE
RTS0021837	RPLP1	36459	FALSE
RTS0021838	BICD1	36460	FALSE
RTS0021839	CACNA1I	36461	FALSE
RTS0021841	OR56A3	36462	FALSE
RTS0021842	SMAD2	36463	FALSE
RTS0021843	STUM	36464	FALSE
RTS0021844	LDLRAD4	36465	FALSE
RTS0021845	C11orf49	36466	FALSE
RTS0021846	LEPR	36467	FALSE
RTS0021847	HMGXB4	36468	FALSE
RTS0021848	TMEM200B	36469	FALSE
RTS0021849	UQCR10	8429	FALSE
RTS0021850	LY6G6F	36470	FALSE
RTS0021851	BRPF1	36471	FALSE
RTS0021853	ARHGEF35	36472	FALSE
RTS0021854	ATP5PF	36473	FALSE
RTS0021855	MTFP1	36474	FALSE
RTS0021856	OSBPL8	36475	FALSE
RTS0021857	GLE1	36476	FALSE
RTS0021858	OR10A3	36477	FALSE
RTS0021859	OR8I2	36478	FALSE
RTS0021860	KLHL31	36479	FALSE
RTS0021861	ERLIN2	36480	FALSE
RTS0021862	RBMS3	36481	FALSE
RTS0021863	GTF2IRD2B	36482	FALSE
RTS0021864	SMARCD3	36483	FALSE
RTS0021865	DMAC2L	36484	FALSE
RTS0021866	DLGAP1	36485	FALSE
RTS0021867	TEX11	36486	FALSE
RTS0021868	SLC6A19	36487	FALSE
RTS0021869	SP5	36488	FALSE
RTS0021870	MED15	36489	FALSE
RTS0021871	DUPD1	36490	FALSE
RTS0021872	MANBAL	36491	FALSE
RTS0021873	TXNDC8	36492	FALSE
RTS0021874	TSPYL6	36493	FALSE
RTS0021875	HBM	36494	FALSE
RTS0021876	BMF	36495	FALSE
RTS0021877	OGDH	36496	FALSE
RTS0021878	RPLP2	36497	FALSE
RTS0021879	FBLN2	36498	FALSE
RTS0021880	OR52B2	36499	FALSE
RTS0021881	LRRC29	36500	FALSE
RTS0021882	GRK4	36501	FALSE
RTS0021883	OR8K5	36502	FALSE
RTS0021884	OR4S2	36503	FALSE
RTS0021885	OR4K1	36504	FALSE
RTS0021886	OR8J3	36505	FALSE
RTS0021888	NOMO3	36506	FALSE
RTS0021889	GRK6	36507	FALSE
RTS0021890	OR4P4	36508	FALSE
RTS0021892	QSOX1	36509	FALSE
RTS0021893	OR10AD1	36510	FALSE
RTS0021894	OR2A12	36511	FALSE
RTS0021895	OR52M1	36512	FALSE
RTS0021896	OR13A1	36513	FALSE
RTS0021897	ZNF813	36514	FALSE
RTS0021898	FYB2	36515	FALSE
RTS0021899	ZNF740	36516	FALSE
RTS0021901	RTL4	36517	FALSE
RTS0021902	ZNF774	36518	FALSE
RTS0021903	FCRL6	36519	FALSE
RTS0021904	FIGLA	36520	FALSE
RTS0021905	RTP2	36521	FALSE
RTS0021906	TMEM220	36522	FALSE
RTS0021907	LEKR1	36523	FALSE
RTS0021908	LIN28B	36524	FALSE
RTS0021910	VHLL	36525	FALSE
RTS0021911	AGMO	36526	FALSE
RTS0021913	KRTAP5-2	36527	FALSE
RTS0021914	ZNF705A	36528	FALSE
RTS0021915	DBX2	36529	FALSE
RTS0021916	PLEKHG7	36530	FALSE
RTS0021917	RNASEK	36531	FALSE
RTS0021919	ETV3L	36532	FALSE
RTS0021920	TRIM67	36533	FALSE
RTS0021921	MAP1LC3C	36534	FALSE
RTS0021922	SPDYE3	36535	FALSE
RTS0021924	FGFRL1	36536	FALSE
RTS0021925	DPP10	36537	FALSE
RTS0021926	CLEC2D	36538	FALSE
RTS0021927	PLA2G6	36539	FALSE
RTS0021928	METRNL	36540	FALSE
RTS0021929	LINGO4	36541	FALSE
RTS0021930	SLC30A2	36542	FALSE
RTS0021931	ANKRD34B	36543	FALSE
RTS0021932	OR1B1	36544	FALSE
RTS0021933	OR1J1	36545	FALSE
RTS0021934	OR1J4	36546	FALSE
RTS0021935	OR1L8	36547	FALSE
RTS0021936	OR1M1	36548	FALSE
RTS0021937	OR1N2	36549	FALSE
RTS0021938	OR1S1	36550	FALSE
RTS0021939	OR1S2	36551	FALSE
RTS0021940	OR10A6	36552	FALSE
RTS0021941	OR10G4	36553	FALSE
RTS0021942	OR10G7	36554	FALSE
RTS0021943	OR10G8	36555	FALSE
RTS0021944	OR10H4	36556	FALSE
RTS0021945	OR10H5	36557	FALSE
RTS0021946	OR10J3	36558	FALSE
RTS0021947	OR10J5	36559	FALSE
RTS0021948	ST8SIA6	36560	FALSE
RTS0021949	OR10Q1	36561	FALSE
RTS0021950	OR10R2	36562	FALSE
RTS0021951	OR10K1	36563	FALSE
RTS0021952	OR10S1	36564	FALSE
RTS0021953	OR10T2	36565	FALSE
RTS0021954	OR10K2	36566	FALSE
RTS0021955	OR10X1	36567	FALSE
RTS0021956	OR10Z1	36568	FALSE
RTS0021957	OR11H4	36569	FALSE
RTS0021958	OR11H6	36570	FALSE
RTS0021961	OR13C8	36571	FALSE
RTS0021962	OR13D1	36572	FALSE
RTS0021963	OR13F1	36573	FALSE
RTS0021964	OR13H1	36574	FALSE
RTS0021965	OR13J1	36575	FALSE
RTS0021966	OR2A25	36576	FALSE
RTS0021967	OR2AG1	36577	FALSE
RTS0021968	OR2AG2	36578	FALSE
RTS0021969	OR2AK2	36579	FALSE
RTS0021970	OR2B11	36580	FALSE
RTS0021971	OR2D3	36581	FALSE
RTS0021972	OR2F2	36582	FALSE
RTS0021973	OR2L2	36583	FALSE
RTS0021974	OR2M2	36584	FALSE
RTS0021975	OR2M5	36585	FALSE
RTS0021976	OR2M7	36586	FALSE
RTS0021977	OR2T12	36587	FALSE
RTS0021978	OR2T10	36588	FALSE
RTS0021979	OR2T4	36589	FALSE
RTS0021980	OR2T5	36590	FALSE
RTS0021981	OR2W5	36591	FALSE
RTS0021982	OR2Z1	36592	FALSE
RTS0021983	OR4C11	36593	FALSE
RTS0021984	OR4C16	36594	FALSE
RTS0021985	OR4C3	36595	FALSE
RTS0021986	OR4C46	36596	FALSE
RTS0021987	OR4C6	36597	FALSE
RTS0021988	OR4D10	36598	FALSE
RTS0021989	OR4D11	36599	FALSE
RTS0021990	OR4D2	36600	FALSE
RTS0021991	OR4D6	36601	FALSE
RTS0021992	OR4D9	36602	FALSE
RTS0021993	OR4K14	36603	FALSE
RTS0021994	OR1I1	36604	FALSE
RTS0021995	OR4K13	36605	FALSE
RTS0021996	OR4K17	36606	FALSE
RTS0021997	OR4L1	36607	FALSE
RTS0021998	OR4M2	36608	FALSE
RTS0021999	NCK2	36609	FALSE
RTS0022000	OR4N5	36611	FALSE
RTS0022001	OR4S1	36612	FALSE
RTS0022002	OR4X1	36613	FALSE
RTS0022003	OR4X2	36614	FALSE
RTS0022004	OR5A1	36615	FALSE
RTS0022005	OR5AN1	36616	FALSE
RTS0022006	OR5AR1	36617	FALSE
RTS0022007	OR5AU1	36618	FALSE
RTS0022008	OR5B12	36620	FALSE
RTS0022009	OR14I1	36621	FALSE
RTS0022010	OR5D14	36622	FALSE
RTS0022011	OR5K2	36623	FALSE
RTS0022012	OR5L1	36624	FALSE
RTS0022013	OR5L2	36625	FALSE
RTS0022014	OR5M10	36626	FALSE
RTS0022015	OR5M3	36627	FALSE
RTS0022016	OR5M9	36628	FALSE
RTS0022017	OR5R1	36629	FALSE
RTS0022018	OR5T1	36630	FALSE
RTS0022019	OR5T2	36631	FALSE
RTS0022020	OR5T3	36632	FALSE
RTS0022021	OR51A2	36633	FALSE
RTS0022022	OR51A7	36634	FALSE
RTS0022023	OR51B6	36635	FALSE
RTS0022024	OR51D1	36636	FALSE
RTS0022025	OR51F1	36637	FALSE
RTS0022026	OR51F2	36638	FALSE
RTS0022027	OR51I2	36639	FALSE
RTS0022028	OR51L1	36640	FALSE
RTS0022029	OR51M1	36641	FALSE
RTS0022030	OR51Q1	36642	FALSE
RTS0022031	OR51S1	36643	FALSE
RTS0022032	OR51T1	36644	FALSE
RTS0022033	OR51V1	36645	FALSE
RTS0022034	RPS3	36646	FALSE
RTS0022035	SFMBT1	36647	FALSE
RTS0022036	OR52A5	36648	FALSE
RTS0022037	OR52B4	36649	FALSE
RTS0022038	OR52B6	36650	FALSE
RTS0022039	OR52D1	36651	FALSE
RTS0022040	OR52E2	36652	FALSE
RTS0022041	OR52E4	36653	FALSE
RTS0022042	OR52E6	36654	FALSE
RTS0022043	OR52E8	36655	FALSE
RTS0022044	OR52I1	36656	FALSE
RTS0022045	OR52I2	36657	FALSE
RTS0022046	OR52K1	36658	FALSE
RTS0022047	OR52K2	36659	FALSE
RTS0022048	OR52L1	36660	FALSE
RTS0022049	OR52N2	36661	FALSE
RTS0022050	OR52N4	36662	FALSE
RTS0022051	SP140	36663	FALSE
RTS0022052	OR52R1	36664	FALSE
RTS0022053	OR52W1	36665	FALSE
RTS0022054	OR56A4	36666	FALSE
RTS0022055	OR56B1	36667	FALSE
RTS0022056	OR56B4	36668	FALSE
RTS0022057	OR6C1	36669	FALSE
RTS0022058	OR6C76	36670	FALSE
RTS0022059	OR6K6	36671	FALSE
RTS0022060	OR6N1	36672	FALSE
RTS0022061	OR6Q1	36673	FALSE
RTS0022062	OR6T1	36674	FALSE
RTS0022063	OR6X1	36675	FALSE
RTS0022064	OR6Y1	36676	FALSE
RTS0022065	OR7A10	36677	FALSE
RTS0022066	OR7D4	36678	FALSE
RTS0022067	OR7G1	36679	FALSE
RTS0022068	OR7G2	36680	FALSE
RTS0022069	OR8A1	36681	FALSE
RTS0022070	OR8B12	36682	FALSE
RTS0022071	OR8B4	36683	FALSE
RTS0022072	OR8D4	36684	FALSE
RTS0022073	OR8H1	36685	FALSE
RTS0022074	OR8K3	36686	FALSE
RTS0022075	OR8S1	36687	FALSE
RTS0022076	OR8J1	36688	FALSE
RTS0022077	TMEM198	36689	FALSE
RTS0022078	LRRC55	36690	FALSE
RTS0022079	OR9I1	36691	FALSE
RTS0022080	OR9Q1	36692	FALSE
RTS0022081	LRRC52	36693	FALSE
RTS0022082	OR2J3	36694	FALSE
RTS0022083	FRG2	36695	FALSE
RTS0022084	OR5B21	36696	FALSE
RTS0022085	OR2B3	36697	FALSE
RTS0022086	OR1L3	36698	FALSE
RTS0022087	OR1L1	36699	FALSE
RTS0022088	OR51G1	36700	FALSE
RTS0022089	OR51G2	36701	FALSE
RTS0022090	OR4N4	36703	FALSE
RTS0022091	PKP2	36704	FALSE
RTS0022092	OR9K2	36705	FALSE
RTS0022093	OR5M11	36706	FALSE
RTS0022094	OR4C12	36707	FALSE
RTS0022095	CHD3	36708	FALSE
RTS0022096	OR4A5	36709	FALSE
RTS0022097	OR4A16	36710	FALSE
RTS0022098	OR4A15	36711	FALSE
RTS0022099	OR2AE1	36712	FALSE
RTS0022100	OR6N2	36713	FALSE
RTS0022101	OR6K2	36714	FALSE
RTS0022102	OR10A7	36715	FALSE
RTS0022103	OR6B1	36716	FALSE
RTS0022104	OR5M8	36717	FALSE
RTS0022105	OR9Q2	36718	FALSE
RTS0022106	OR9G4	36719	FALSE
RTS0022107	OR2AT4	36720	FALSE
RTS0022108	OR6F1	36721	FALSE
RTS0022109	OR51I1	36722	FALSE
RTS0022110	OR52H1	36723	FALSE
RTS0022111	SREBF1	36724	FALSE
RTS0022112	OR5AK2	36725	FALSE
RTS0022113	OR10V1	36726	FALSE
RTS0022114	OR6M1	36727	FALSE
RTS0022115	OR4F6	36728	FALSE
RTS0022116	OR6K3	36729	FALSE
RTS0022117	HNRNPL	36730	FALSE
RTS0022118	RGS10	36731	FALSE
RTS0022120	AK4	36732	FALSE
RTS0022122	POTEA	36733	FALSE
RTS0022123	KDM2B	36734	FALSE
RTS0022124	ZNF32	36735	FALSE
RTS0022125	MTIF2	36736	FALSE
RTS0022126	LRSAM1	36737	FALSE
RTS0022127	DAZ4	36738	FALSE
RTS0022129	ACTR2	36739	FALSE
RTS0022130	NFASC	36740	FALSE
RTS0022132	NEURL4	36741	FALSE
RTS0022133	SF3A1	36742	FALSE
RTS0022134	MARCHF2	36743	FALSE
RTS0022135	B4GALT2	36744	FALSE
RTS0022136	EBF3	36745	FALSE
RTS0022138	OR10G3	36746	FALSE
RTS0022139	OR10G2	36747	FALSE
RTS0022140	OR5B3	36748	FALSE
RTS0022141	OR4B1	36749	FALSE
RTS0022142	OR2T6	36750	FALSE
RTS0022143	PLCXD3	36751	FALSE
RTS0022144	NFKBIZ	36752	FALSE
RTS0022145	OR2A2	36753	FALSE
RTS0022146	OR5H2	36754	FALSE
RTS0022147	OR4K5	36755	FALSE
RTS0022148	OR4K15	36756	FALSE
RTS0022149	OR13G1	36757	FALSE
RTS0022150	OR5B17	36758	FALSE
RTS0022151	OR6C74	36759	FALSE
RTS0022152	OR10AG1	36760	FALSE
RTS0022153	OR5J2	36761	FALSE
RTS0022154	OR6C6	36762	FALSE
RTS0022155	OR6C4	36763	FALSE
RTS0022156	OR5D16	36764	FALSE
RTS0022157	OR6C75	36765	FALSE
RTS0022158	OR6C70	36766	FALSE
RTS0022159	OR4K2	36767	FALSE
RTS0022160	CPM	36768	FALSE
RTS0022161	OR11G2	36769	FALSE
RTS0022162	OR4F21	36770	FALSE
RTS0022163	CACNA2D2	36771	FALSE
RTS0022164	OR4A47	36772	FALSE
RTS0022166	OR5H14	36773	FALSE
RTS0022167	OR5K3	36774	FALSE
RTS0022168	OR5K4	36775	FALSE
RTS0022169	OR6C65	36776	FALSE
RTS0022170	OR6C68	36777	FALSE
RTS0022171	SF3B1	36778	FALSE
RTS0022172	OR5B2	36779	FALSE
RTS0022173	EDA	36780	FALSE
RTS0022174	ITGB4	36781	FALSE
RTS0022175	CHEK2	36782	FALSE
RTS0022176	CACNA2D4	36783	FALSE
RTS0022177	VPS54	36784	FALSE
RTS0022178	GBA	36785	FALSE
RTS0022179	NUMB	36786	FALSE
RTS0022180	WASHC2A	36787	FALSE
RTS0022181	GJB3	36788	FALSE
RTS0022182	HAO2	36789	FALSE
RTS0022183	ADAM9	36790	FALSE
RTS0022184	ZNF835	36791	FALSE
RTS0022185	ZNF780B	36792	FALSE
RTS0022186	OR6B2	36793	FALSE
RTS0022187	ATP8B2	36794	FALSE
RTS0022188	ERBB2	36795	FALSE
RTS0022189	IP6K2	36796	FALSE
RTS0022190	ERBB3	36797	FALSE
RTS0022192	KRTAP5-1	36798	FALSE
RTS0022193	RPS3A	36799	FALSE
RTS0022194	YBEY	36800	FALSE
RTS0022195	RBMY1J	36801	FALSE
RTS0022196	DIPK1A	36802	FALSE
RTS0022197	LRRC37A2	36803	FALSE
RTS0022198	TCEAL9	36804	FALSE
RTS0022199	MAPKAP1	36805	FALSE
RTS0022200	CHRM2	36806	FALSE
RTS0022201	ARHGAP17	36807	FALSE
RTS0022202	RAB37	36808	FALSE
RTS0022203	TCEAL1	36809	FALSE
RTS0022204	SLC25A25	36810	FALSE
RTS0022205	WDR35	36811	FALSE
RTS0022206	CR2	36812	FALSE
RTS0022207	SPIN2B	36813	FALSE
RTS0022208	TCEAL4	36814	FALSE
RTS0022209	TCEAL6	36815	FALSE
RTS0022210	LRRC18	36816	FALSE
RTS0022211	ALG3	36817	FALSE
RTS0022212	LRIF1	36818	FALSE
RTS0022213	UHRF1BP1L	36819	FALSE
RTS0022214	RPS4X	36820	FALSE
RTS0022215	ATN1	36821	FALSE
RTS0022216	ALG8	36822	FALSE
RTS0022217	CLEC6A	36823	FALSE
RTS0022218	SDCBP	36824	FALSE
RTS0022219	ZSCAN2	36825	FALSE
RTS0022220	KLHL5	36826	FALSE
RTS0022221	RESP18	36827	FALSE
RTS0022222	C8orf48	36828	FALSE
RTS0022224	NTRK2	36829	FALSE
RTS0022225	SCP2	36830	FALSE
RTS0022226	ZNF484	36831	FALSE
RTS0022227	FSD2	36832	FALSE
RTS0022228	LKAAEAR1	36833	FALSE
RTS0022229	ZNF483	36834	FALSE
RTS0022230	PPDPFL	36835	FALSE
RTS0022231	IGIP	36836	FALSE
RTS0022232	IGF2BP2	36837	FALSE
RTS0022233	SPOP	36838	FALSE
RTS0022234	CARD17	36839	FALSE
RTS0022235	STAR	36840	FALSE
RTS0022236	BRWD1	36841	FALSE
RTS0022237	ZNF599	36842	FALSE
RTS0022238	ERV3-1	36843	FALSE
RTS0022239	SETD4	36844	FALSE
RTS0022240	GEMIN7	36845	FALSE
RTS0022241	DUSP13	36846	FALSE
RTS0022242	EI24	36847	FALSE
RTS0022244	RASL10A	36848	FALSE
RTS0022245	RWDD1	36849	FALSE
RTS0022246	TULP4	36850	FALSE
RTS0022247	HCST	36851	FALSE
RTS0022248	TRPM3	36852	FALSE
RTS0022249	NWD1	36853	FALSE
RTS0022250	LMBRD2	36854	FALSE
RTS0022251	NKAPL	36855	FALSE
RTS0022252	STH	36856	FALSE
RTS0022253	PPP1R27	36857	FALSE
RTS0022254	C3orf56	36858	FALSE
RTS0022256	CDHR4	36859	FALSE
RTS0022258	SS18	36860	FALSE
RTS0022259	IRGQ	36861	FALSE
RTS0022260	IGFBPL1	36862	FALSE
RTS0022261	TFG	36863	FALSE
RTS0022262	C2CD4B	36864	FALSE
RTS0022263	RPS4Y1	36865	FALSE
RTS0022264	OPTN	36866	FALSE
RTS0022265	COA5	36867	FALSE
RTS0022266	C1QL4	36868	FALSE
RTS0022268	SAXO2	36869	FALSE
RTS0022269	MOG	36870	FALSE
RTS0022271	C18orf25	36871	FALSE
RTS0022272	TMEM89	36872	FALSE
RTS0022273	PRSS37	36873	FALSE
RTS0022274	TAGLN3	36874	FALSE
RTS0022275	TRIM72	36875	FALSE
RTS0022276	CISD2	36876	FALSE
RTS0022277	UMOD	36877	FALSE
RTS0022278	CCDC73	36878	FALSE
RTS0022279	C4orf46	36879	FALSE
RTS0022280	EID3	36880	FALSE
RTS0022281	LAMTOR4	36881	FALSE
RTS0022282	WDHD1	36882	FALSE
RTS0022283	GPX8	36883	FALSE
RTS0022284	ZNF761	36884	FALSE
RTS0022285	C14orf180	36885	FALSE
RTS0022286	BCAP29	36886	FALSE
RTS0022287	TTLL9	36887	FALSE
RTS0022288	STEAP3	36888	FALSE
RTS0022289	SLC41A3	36889	FALSE
RTS0022290	KLF6	36890	FALSE
RTS0022291	SEPTIN2	36891	FALSE
RTS0022292	ISX	36892	FALSE
RTS0022293	TMEM64	36893	FALSE
RTS0022294	PIWIL3	36894	FALSE
RTS0022295	OPRM1	36895	FALSE
RTS0022296	LGMN	36896	FALSE
RTS0022297	TCHHL1	36897	FALSE
RTS0022298	NEXMIF	36898	FALSE
RTS0022299	SLC7A2	36899	FALSE
RTS0022300	MXI1	36900	FALSE
RTS0022301	TPST2	36901	FALSE
RTS0022303	KYAT3	36902	FALSE
RTS0022304	CST9	36903	FALSE
RTS0022305	THAP7	36904	FALSE
RTS0022306	TFIP11	36905	FALSE
RTS0022307	ADGRL1	36906	FALSE
RTS0022308	SMIM29	36907	FALSE
RTS0022310	RBPMS	36908	FALSE
RTS0022311	CFAP58	36909	FALSE
RTS0022312	WDR89	36910	FALSE
RTS0022313	ZNF121	36911	FALSE
RTS0022314	FNIP1	36912	FALSE
RTS0022315	C6orf226	36913	FALSE
RTS0022316	TMCO2	36914	FALSE
RTS0022317	SULT1C3	36915	FALSE
RTS0022318	TDP1	36916	FALSE
RTS0022319	RAB19	36917	FALSE
RTS0022320	FBXO47	36918	FALSE
RTS0022321	SPDYC	36919	FALSE
RTS0022322	SPDYA	36920	FALSE
RTS0022323	FAT3	36921	FALSE
RTS0022324	SLC35D3	36922	FALSE
RTS0022325	CD200R1L	36923	FALSE
RTS0022326	CCT3	36924	FALSE
RTS0022328	DSP	36925	FALSE
RTS0022329	NIPA2	36926	FALSE
RTS0022330	TCP1	36927	FALSE
RTS0022331	ITPRIPL1	36928	FALSE
RTS0022333	STATH	36929	FALSE
RTS0022334	ACSL6	36930	FALSE
RTS0022335	PPP2CB	36931	FALSE
RTS0022336	MFAP3L	36932	FALSE
RTS0022337	SH3D19	36933	FALSE
RTS0022338	SLCO1B7	36934	FALSE
RTS0022339	CDKL4	36935	FALSE
RTS0022340	CLSTN1	36936	FALSE
RTS0022341	SMPDL3B	36937	FALSE
RTS0022342	CADPS2	36938	FALSE
RTS0022343	ARMCX6	36939	FALSE
RTS0022344	HS3ST6	36940	FALSE
RTS0022345	SLX4IP	36941	FALSE
RTS0022346	SPANXN3	36942	FALSE
RTS0022347	C20orf202	36943	FALSE
RTS0022348	SPANXN4	36944	FALSE
RTS0022349	SPANXN1	36945	FALSE
RTS0022351	SPANXN5	36946	FALSE
RTS0022352	CEP131	36947	FALSE
RTS0022353	LBX2	36948	FALSE
RTS0022354	BRD9	36949	FALSE
RTS0022355	KIAA0930	36950	FALSE
RTS0022356	C12orf29	36951	FALSE
RTS0022358	B3GNTL1	36952	FALSE
RTS0022359	LUZP2	36953	FALSE
RTS0022360	TMEM230	36954	FALSE
RTS0022361	HRNR	36955	FALSE
